loaddate,uniqueid,workorder,length,width,color,description
1/18/2024,10264984,25512487,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10264983,25512487,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10264982,25512487,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10264981,25512487,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10264980,25512487,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10264977,25512487,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10264974,25512487,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10264976,25512487,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10264975,25512487,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10264979,25512487,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10264978,25512487,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10264987,25512491,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10264991,25512568,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/18/2024,10264990,25512568,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/18/2024,10264988,25512568,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/18/2024,10264989,25512568,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/18/2024,10264992,25512531,143.875,21,TW ,1200X21 25P RR PAN TW SL      
1/18/2024,10264995,25512531,143.875,21,TW ,1200X21 25P RR PAN TW SL      
1/18/2024,10264994,25512531,143.875,21,TW ,1200X21 25P RR PAN TW SL      
1/18/2024,10264993,25512531,143.875,21,TW ,1200X21 25P RR PAN TW SL      
1/18/2024,10264998,25512485,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/18/2024,10264996,25512485,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/18/2024,10264997,25512485,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/18/2024,10265000,25512534,143.875,18,TW ,1200X18 25P RR PAN TW F       
1/18/2024,10264999,25512534,143.875,18,TW ,1200X18 25P RR PAN TW F       
1/18/2024,10265002,25512574,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265001,25512574,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265003,25512570,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/18/2024,10265004,25512511,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/18/2024,10265010,25512511,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/18/2024,10265008,25512511,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/18/2024,10265006,25512511,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/18/2024,10265005,25512511,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/18/2024,10265011,25512511,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/18/2024,10265009,25512511,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/18/2024,10265007,25512511,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/18/2024,10265012,25512675,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/18/2024,10265015,25512675,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/18/2024,10265014,25512675,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/18/2024,10265013,25512675,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/18/2024,10265075,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265074,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265073,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265072,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265071,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265070,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265069,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265068,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265067,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265066,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265065,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265064,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265063,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265062,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265061,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265060,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265059,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265058,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265057,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265056,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265055,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265054,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265053,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265052,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265051,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265050,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265049,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265048,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265047,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265046,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265045,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265044,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265043,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265042,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265041,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265040,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265039,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265038,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265037,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265036,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265035,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265034,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265033,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265032,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265030,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265029,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265028,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265027,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265026,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265025,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265024,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265023,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265022,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265021,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265020,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265019,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265018,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265017,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265016,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265031,25512497,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/18/2024,10265077,25512669,215.875,21,TW ,1800X21 25P RR PAN TW SL      
1/18/2024,10265076,25512669,215.875,21,TW ,1800X21 25P RR PAN TW SL      
1/18/2024,10265080,25512493,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/18/2024,10265079,25512493,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/18/2024,10265078,25512493,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/18/2024,10265081,25512658,107.875,21,BL ,0900X21 25G RR PAN BL SL      
1/18/2024,10265082,25512658,107.875,21,BL ,0900X21 25G RR PAN BL SL      
1/18/2024,10265083,25512658,107.875,21,BL ,0900X21 25G RR PAN BL SL      
1/18/2024,10265084,25512702,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/18/2024,10265087,25512702,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/18/2024,10265086,25512702,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/18/2024,10265085,25512702,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/18/2024,10265093,25512705,107.875,21,TW ,0900X21 25P RR PAN TW F       
1/18/2024,10265092,25512705,107.875,21,TW ,0900X21 25P RR PAN TW F       
1/18/2024,10265091,25512705,107.875,21,TW ,0900X21 25P RR PAN TW F       
1/18/2024,10265090,25512705,107.875,21,TW ,0900X21 25P RR PAN TW F       
1/18/2024,10265089,25512705,107.875,21,TW ,0900X21 25P RR PAN TW F       
1/18/2024,10265088,25512705,107.875,21,TW ,0900X21 25P RR PAN TW F       
1/18/2024,10265239,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265238,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265237,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265236,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265235,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265234,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265233,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265232,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265231,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265230,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265229,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265228,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265227,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265226,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265225,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265224,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265223,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265222,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265221,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265220,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265219,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265218,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265217,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265216,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265215,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265214,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265213,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265212,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265211,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265210,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265209,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265208,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265207,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265206,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265205,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265204,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265203,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265202,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265201,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265200,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265199,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265198,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265197,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265196,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265195,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265194,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265193,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265192,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265191,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265190,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265189,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265188,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265187,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265186,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265185,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265184,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265183,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265182,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265181,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265180,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265179,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265178,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265177,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265176,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265175,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265174,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265173,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265172,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265171,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265170,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265169,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265168,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265167,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265166,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265165,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265164,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265163,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265162,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265161,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265160,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265159,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265158,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265157,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265156,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265155,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265154,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265153,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265152,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265151,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265150,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265149,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265148,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265147,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265146,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265145,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265144,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265143,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265142,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265141,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265140,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265139,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265138,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265137,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265136,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265135,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265134,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265133,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265132,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265131,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265130,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265129,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265128,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265127,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265126,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265125,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265124,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265123,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265122,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265121,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265120,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265119,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265118,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265117,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265116,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265115,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265114,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265113,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265112,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265111,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265110,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265109,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265108,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265107,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265106,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265105,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265104,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265103,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265102,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265101,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265100,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265099,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265098,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265097,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265096,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265095,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265094,25512685,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/18/2024,10265354,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265353,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265352,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265351,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265350,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265349,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265348,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265347,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265346,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265345,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265344,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265343,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265342,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265341,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265340,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265339,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265338,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265337,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265336,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265335,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265334,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265333,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/18/2024,10265332,25512689,107.875,21,TW ,0900X21 25P RR PAN TW SL      
